,,,,nation,pos,age,born,90s,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected
ENG-Premier League,2324,Wolves,Leon Chiwome,ENG,FW,17,2006,1.9,0,2,0,0.0,1.03,0.0,0.0,,11.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1
ENG-Premier League,2324,Wolves,Mario Lemina,GAB,MF,29,1993,33.0,4,48,18,37.5,1.46,0.55,0.08,0.22,16.6,0,0,0,4.6,4.6,0.1,-0.6,-0.6
ENG-Premier League,2324,Wolves,Matheus Cunha,BRA,"FW,MF",24,1999,27.1,12,72,36,50.0,2.66,1.33,0.15,0.31,18.0,0,1,1,9.5,8.7,0.12,2.5,2.3
ENG-Premier League,2324,Wolves,Matheus Nunes,POR,MF,24,1998,2.0,0,1,0,0.0,0.5,0.0,0.0,,15.4,0,0,0,0.1,0.1,0.08,-0.1,-0.1
ENG-Premier League,2324,Wolves,Matt Doherty,IRL,"DF,MF",31,1992,12.8,1,9,3,33.3,0.7,0.23,0.11,0.33,10.8,0,0,0,0.8,0.8,0.09,0.2,0.2
ENG-Premier League,2324,Wolves,Max Kilman,ENG,DF,26,1997,38.0,2,14,5,35.7,0.37,0.13,0.14,0.4,9.8,0,0,0,1.8,1.8,0.13,0.2,0.2
ENG-Premier League,2324,Wolves,Nathan Fraser,IRL,FW,18,2005,2.1,0,3,2,66.7,1.45,0.97,0.0,0.0,16.6,0,0,0,0.3,0.3,0.11,-0.3,-0.3
ENG-Premier League,2324,Wolves,Nélson Semedo,POR,"DF,MF",29,1993,34.3,0,17,4,23.5,0.5,0.12,0.0,0.0,19.7,0,0,0,1.3,1.3,0.07,-1.3,-1.3
ENG-Premier League,2324,Wolves,Pablo Sarabia,ESP,"MF,FW",31,1992,19.4,4,44,16,36.4,2.27,0.83,0.05,0.13,19.1,7,2,2,5.5,3.9,0.09,-1.5,-1.9
ENG-Premier League,2324,Wolves,Pedro Neto,POR,"FW,MF",23,2000,16.8,2,36,12,33.3,2.14,0.71,0.06,0.17,16.8,3,0,0,3.5,3.5,0.1,-1.5,-1.5
ENG-Premier League,2324,Wolves,Rayan Aït-Nouri,ALG,"DF,MF",22,2001,25.9,2,24,8,33.3,0.93,0.31,0.08,0.25,16.8,0,0,0,3.3,3.3,0.14,-1.3,-1.3
ENG-Premier League,2324,Wolves,Santiago Bueno,URU,DF,24,1998,9.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ENG-Premier League,2324,Wolves,Sasa Kalajdzic,AUT,FW,26,1997,1.8,2,4,2,50.0,2.17,1.08,0.5,1.0,11.2,0,0,0,1.1,1.1,0.26,0.9,0.9
ENG-Premier League,2324,Wolves,Tawanda Chirewa,ZIM,"MF,FW",19,2003,1.6,0,3,1,33.3,1.86,0.62,0.0,0.0,21.0,0,0,0,0.2,0.2,0.05,-0.2,-0.2
ENG-Premier League,2324,Wolves,Tommy Doyle,ENG,MF,21,2001,13.6,0,14,3,21.4,1.03,0.22,0.0,0.0,26.2,2,0,0,0.4,0.4,0.03,-0.4,-0.4
ENG-Premier League,2324,Wolves,Toti Gomes,POR,DF,24,1999,30.8,1,10,5,50.0,0.32,0.16,0.1,0.2,9.9,0,0,0,1.6,1.6,0.16,-0.6,-0.6
